FIPS,LAPOP1_10,Pop2010,diet_prevalence
28035,16244.0,52448,0.3097162904209884
28037,2629.0,8118,0.3238482384823848
28039,2396.0,16795,0.1426615064007145
28041,782.0,14400,0.05430555555555556
28043,3365.0,21906,0.1536108828631425
28045,19101.0,43929,0.4348152700949259
28047,63018.0,145576,0.43288728911359015
28049,85586.0,200285,0.42732106747884263
28051,4858.0,19198,0.25304719241587664
28053,1730.0,9375,0.18453333333333333
28055,363.0,1406,0.2581792318634424
28057,3005.0,19528,0.15388160589922162
28059,45212.0,106889,0.42298084929225643
28061,2100.0,9843,0.21334958854007924
28063,770.0,6162,0.12495942875689711
28065,2067.0,6886,0.3001742666279407
28067,10293.0,50525,0.20372093023255813
28069,3870.0,10456,0.3701224177505738
28071,17750.0,37295,0.47593511194530097
28073,21172.0,45617,0.46412521647631366
28075,25740.0,73639,0.34954304105161665
28077,2637.0,12929,0.20396008972078275
28079,4858.0,23805,0.20407477420709935
28081,16493.0,33539,0.49175586630489876
28083,9410.0,32317,0.29117801776154967
28085,6162.0,34869,0.17671857523875076
28087,19208.0,43770,0.43883938770847614
28089,22811.0,58138,0.39235955829233893
28091,3930.0,23678,0.16597685615339133
28093,8373.0,25843,0.3239948922338738
28095,3197.0,23882,0.13386651034251737
28097,2338.0,10925,0.2140045766590389
28099,1337.0,20859,0.0640970324560142
28101,3478.0,8611,0.40390198583207526
28103,1855.0,11545,0.1606756171502815
28105,16038.0,42919,0.37368065425569097
28107,7394.0,34707,0.2130405969977238
28109,6345.0,45004,0.14098746778064172
28111,2667.0,12250,0.21771428571428572
28113,4231.0,24346,0.17378624825433336
28115,4882.0,15013,0.3251848398055019
28117,1515.0,17498,0.0865813235798377
28119,7407.0,8223,0.9007661437431594
28121,40242.0,90361,0.44534699704518543
28123,8864.0,21434,0.41354856769618364
28125,319.0,2897,0.11011391094235416
28127,3418.0,23922,0.14288103001421285
28129,2229.0,5381,0.41423527225422785
28131,4573.0,17786,0.2571123355448105
28133,10665.0,29450,0.3621392190152801
28135,7876.0,15378,0.5121602288984263
28137,8542.0,22217,0.3844803528829275
28139,1010.0,17180,0.05878928987194412
28143,1669.0,10778,0.15485247726850992
28145,3122.0,22570,0.138325210456358
28147,3552.0,13743,0.25845885177908756
28149,8412.0,44676,0.18828901423583133
28151,14868.0,44565,0.33362504207337595
28153,3716.0,20747,0.17911023280474286
28155,1080.0,8437,0.12800758563470427
28157,1161.0,9878,0.11753391374772221
28159,3596.0,15427,0.23309781551824724
28161,2812.0,12678,0.22180154598517116
28163,8716.0,28065,0.31056476037769465
29001,6986.0,19438,0.359399115135302
29003,2724.0,17291,0.1575386038979816
29005,289.0,5685,0.050835532102022865
29007,5780.0,19187,0.30124563506540886
29009,7017.0,26412,0.2656746933212176
29011,7001.0,12402,0.5645057248830834
29013,3166.0,17049,0.18570004105812657
29015,1800.0,15845,0.11360050489113285
29017,3512.0,7754,0.4529275212793397
29019,55953.0,128017,0.4370747635079716
29021,29075.0,71615,0.4059903651469664
29023,8077.0,42794,0.18874141234752537
29025,1759.0,2939,0.5985028921401837
29027,8701.0,39799,0.2186235835071233
29029,9008.0,22122,0.407196456016635
29031,23301.0,68423,0.34054338453444016
29033,2410.0,9295,0.2592791823561054
29035,3197.0,6265,0.5102952913008779
29037,32431.0,71018,0.4566588752147343
29039,2971.0,13982,0.21248748390788155
29041,707.0,7831,0.09028221172264078
29043,16678.0,43564,0.3828390414103388
29045,910.0,4199,0.21671826625386997
29047,68963.0,160509,0.4296519198300407
29049,2424.0,14057,0.17244077683716297
29051,23730.0,63322,0.3747512712801238
29053,5508.0,17601,0.31293676495653655
29055,1812.0,16095,0.11258154706430569
29057,706.0,7883,0.08955981225421794
29059,4354.0,16777,0.25952196459438515
29061,1276.0,8433,0.1513103284714811
29063,2659.0,12892,0.20625193918709278
29065,2956.0,15657,0.1887973430414511
29067,5151.0,13684,0.3764250219234142
29069,3626.0,20360,0.1780943025540275
29071,10733.0,30037,0.3573259646436062
29073,1348.0,12507,0.10777964339969617
29075,1473.0,6738,0.21861086375779162
29077,64694.0,159007,0.4068625909551152
29079,3431.0,10261,0.3343728681415067
29081,3009.0,8957,0.33593837222284245
29083,8208.0,22272,0.36853448275862066
29085,423.0,3094,0.13671622495151906
29087,1686.0,4912,0.34324104234527686
29089,1548.0,10144,0.152602523659306
29091,8260.0,26087,0.31663280561199064
29093,2507.0,7745,0.323692704970949
29095,176336.0,484800,0.36372937293729374
29097,30678.0,78003,0.39329256567055115
29099,67876.0,149585,0.45376207507437244
29101,17560.0,47402,0.37044850428251974
29103,798.0,4131,0.19317356572258534
29105,15555.0,35571,0.43729442523403894
29107,6496.0,11599,0.56004828002414
29109,7185.0,31969,0.22474897557008353
29111,4090.0,6801,0.60138214968387
29113,4711.0,21478,0.21934072073749883
29115,2664.0,7050,0.3778723404255319
29117,1550.0,15195,0.10200723922342876
29119,885.0,6194,0.1428802066515983
29121,4536.0,15566,0.29140434279840677
29123,2501.0,12226,0.2045640438409946
29125,503.0,9176,0.05481691368788143
29127,4591.0,22689,0.20234474855656925
29129,3776.0,3785,0.9976221928665786
29131,1972.0,20391,0.09670933254867344
29133,423.0,10471,0.04039728774711107
29135,1713.0,15607,0.10975844172486705
29137,1247.0,8840,0.1410633484162896
29139,2166.0,12236,0.17701863354037267
29141,657.0,11250,0.0584
29143,888.0,18956,0.04684532601814729
29145,9563.0,21751,0.43965794676106845
29147,12688.0,23370,0.542918271287976
29149,1792.0,10881,0.16469074533590664
29151,1545.0,13878,0.11132728058798097
29153,3592.0,9723,0.36943330247865885
29155,1900.0,12064,0.15749336870026526
29157,2877.0,18971,0.15165252227083442
29159,6792.0,39355,0.1725828992504129
29161,8562.0,38177,0.22427115802708436
29163,4571.0,18516,0.24686757399006265
29165,33576.0,78895,0.4255783002725141
29167,1141.0,24128,0.04728945623342175
29169,33099.0,44238,0.748202902482029
29171,1328.0,2725,0.4873394495412844
29173,759.0,10167,0.07465329005606373
29175,4010.0,21958,0.1826213680663084
29177,1598.0,9883,0.16169179398967926
29179,3044.0,6696,0.45459976105137395
29181,1191.0,9771,0.12189131102241327
29183,141431.0,320385,0.4414407665777112
29185,963.0,9805,0.09821519632840388
29186,5799.0,18145,0.3195921741526591
29187,13483.0,50392,0.2675623114780124
29189,267281.0,777220,0.3438936208538123
29195,7956.0,20887,0.38090678412409634
29197,3644.0,4431,0.8223877228616565
29199,466.0,2896,0.16091160220994474
29201,7157.0,35940,0.1991374513077351
29203,853.0,8441,0.10105437744343088
29205,2456.0,6373,0.38537580417385847
29207,2110.0,25720,0.08203732503888025
29209,4716.0,23607,0.19977125428898207
29211,1830.0,3703,0.49419389684039966
29213,21377.0,49374,0.432960667557824
29215,3267.0,26008,0.12561519532451554
29217,6956.0,21159,0.32874899569922966
29219,4092.0,23156,0.17671445845569184
29221,3060.0,15469,0.19781498480832632
29223,4691.0,9481,0.49477903174770593
29225,3211.0,15442,0.20793938608988474
29227,304.0,2171,0.14002763703362506
29229,3379.0,13384,0.2524656306037059
29510,19226.0,93390,0.20586786593853731
30001,1856.0,9246,0.20073545316893793
30003,5471.0,12865,0.4252623396813059
30005,2208.0,6491,0.3401633030349715
30007,864.0,3535,0.24441301272984442
30009,1505.0,6100,0.24672131147540985
30011,1160.0,1160,1.0
30013,21361.0,57398,0.3721558242447472
30015,2881.0,5813,0.4956132805780148
30017,2286.0,11699,0.19540131635182495
30019,469.0,1751,0.26784694460308395
30021,4704.0,8966,0.5246486727637742
30023,673.0,9298,0.07238115723811572
30025,648.0,2890,0.22422145328719723
30027,4563.0,11586,0.393837389953392
30029,11711.0,55075,0.21263731275533362
30031,14863.0,60219,0.24681578903668278
30033,667.0,1206,0.5530679933665008
30035,3765.0,13399,0.2809911187402045
30037,884.0,884,1.0
30039,3028.0,3079,0.9834361805781098
30041,8610.0,16096,0.5349155069582505
30043,3452.0,11406,0.302647729265299
30045,1269.0,2072,0.6124517374517374
30047,1633.0,28746,0.05680790370834203
30049,10825.0,42914,0.2522486834133383
30051,1315.0,2339,0.5622060709705002
30053,1476.0,17308,0.08527848393806332
30055,696.0,1734,0.4013840830449827
30057,2323.0,7691,0.30204134702899493
30059,1891.0,1891,1.0
30061,1148.0,4223,0.27184466019417475
30063,21381.0,69003,0.30985609321333857
30065,1447.0,2539,0.5699094131547854
30067,6501.0,15636,0.4157712970069071
30069,494.0,494,1.0
30071,1536.0,4253,0.36115683047260755
30073,1567.0,6153,0.25467251747115227
30075,913.0,1743,0.5238095238095238
30077,1351.0,7027,0.1922584317631991
30079,1179.0,1179,1.0
30081,1099.0,40212,0.02733015020391923
30083,5247.0,9746,0.5383747178329571
30085,2720.0,10425,0.26091127098321343
30087,2225.0,7014,0.31722269746221843
30089,3553.0,11413,0.31131166213966527
30091,1193.0,3384,0.35254137115839246
30093,2369.0,31820,0.07445003142677561
30095,1395.0,9117,0.15301085883514315
30097,826.0,3651,0.22623938646946043
30099,3654.0,6073,0.601679565288984
30101,2324.0,5324,0.4365138993238167
30103,718.0,718,1.0
30105,3088.0,7369,0.41905278870945856
30107,748.0,2168,0.34501845018450183
30109,1017.0,1017,1.0
30111,31535.0,122611,0.2571955207934035
31001,10985.0,25907,0.4240166750299147
31003,860.0,4927,0.17454840673838035
31005,460.0,460,1.0
31007,680.0,690,0.9855072463768116
31009,478.0,478,1.0
31011,674.0,3626,0.18587975730832873
31013,3684.0,11308,0.32578705341351255
31015,762.0,2099,0.36303001429252024
31017,317.0,3145,0.10079491255961844
31019,14158.0,39761,0.3560775634415633
31021,46.0,6858,0.006707494896471274
31023,1304.0,8395,0.15533055390113162
31025,4649.0,16757,0.27743629527958463
31027,1618.0,8852,0.18278355173971983
31029,1167.0,3966,0.29425113464447805
31031,2215.0,5713,0.3877122352529319
31033,2147.0,9998,0.21474294858971793
31035,1614.0,2904,0.5557851239669421
31037,3325.0,10515,0.3162149310508797
31039,2025.0,4888,0.4142798690671031
31041,4875.0,10939,0.445653167565591
31043,3405.0,16625,0.20481203007518797
31045,2664.0,9182,0.2901328686560662
31047,10055.0,24326,0.41334374743073254
31049,521.0,1941,0.26841834106130863
31051,2036.0,6000,0.3393333333333333
31053,10338.0,24767,0.4174102636572859
31055,61432.0,264047,0.23265554995890883
31057,668.0,2008,0.33266932270916333
31059,1307.0,5890,0.22190152801358234
31061,1517.0,3225,0.4703875968992248
31063,1042.0,2756,0.37808417997097243
31065,202.0,4959,0.04073401895543456
31067,7227.0,22311,0.3239209358612344
31069,779.0,2057,0.3787068546426835
31071,207.0,2049,0.10102489019033675
31073,1310.0,2044,0.6409001956947162
31075,252.0,614,0.41042345276872966
31077,1679.0,2538,0.6615445232466509
31079,15866.0,47718,0.33249507523366445
31081,1579.0,9124,0.17306006137658922
31083,236.0,3423,0.06894536955886649
31085,967.0,967,1.0
31087,2763.0,2908,0.9501375515818432
31089,3113.0,8525,0.36516129032258066
31091,736.0,736,1.0
31093,1259.0,6274,0.20066942939113802
31095,2253.0,7547,0.29852921690738043
31097,1369.0,2011,0.6807558428642466
31099,162.0,6489,0.024965325936199722
31101,2311.0,6919,0.3340078045960399
31103,823.0,824,0.9987864077669902
31105,259.0,3821,0.06778330280031405
31107,2672.0,6229,0.42896131000160537
31109,48378.0,195223,0.24780891595764842
31111,5209.0,30645,0.16997878936204927
31113,107.0,763,0.1402359108781127
31115,252.0,632,0.3987341772151899
31117,539.0,539,1.0
31119,10308.0,27198,0.37899845576880653
31121,2479.0,7845,0.3159974506054812
31123,2538.0,5042,0.503371677905593
31125,173.0,3735,0.046318607764390896
31127,289.0,7248,0.039873068432671084
31129,1680.0,2394,0.7017543859649122
31131,11303.0,15740,0.7181067344345616
31133,502.0,2773,0.18103137396321672
31135,879.0,2970,0.295959595959596
31137,2048.0,9188,0.22289943404440574
31139,3377.0,7266,0.4647674098541151
31141,6205.0,22004,0.28199418287584077
31143,258.0,5406,0.04772475027746948
31145,6436.0,11055,0.5821800090456807
31147,2565.0,8363,0.3067081190960182
31149,428.0,1526,0.2804718217562254
31151,4569.0,14200,0.3217605633802817
31153,58358.0,141209,0.41327394146265467
31155,5081.0,16559,0.3068422006159792
31157,2834.0,25146,0.11270182136323868
31159,5424.0,16750,0.3238208955223881
31161,1750.0,5469,0.31998537209727557
31163,635.0,3152,0.20145939086294415
31165,836.0,1311,0.6376811594202898
31167,457.0,6129,0.07456355033447544
31169,980.0,5228,0.1874521805661821
31171,647.0,647,1.0
31173,229.0,6940,0.0329971181556196
31175,492.0,1895,0.2596306068601583
31177,4122.0,13104,0.31456043956043955
31179,862.0,9595,0.08983845752996353
31181,1998.0,3812,0.5241343126967472
31183,729.0,818,0.89119804400978
31185,2696.0,13665,0.1972923527259422
32001,4711.0,24166,0.19494330878093188
32003,371219.0,967041,0.3838710044351791
32005,23560.0,36623,0.6433115801545477
32007,7873.0,43034,0.1829483664079565
32009,761.0,783,0.9719029374201787
32011,930.0,1987,0.4680422747861097
32013,2588.0,16528,0.15658276863504356
32015,879.0,5775,0.1522077922077922
32017,2811.0,5345,0.525912067352666
32019,20419.0,40690,0.5018186286556894
32021,4420.0,4772,0.9262363788767812
32023,38294.0,43946,0.8713876120693579
32027,1036.0,6753,0.15341329779357324
32029,15.0,4010,0.003740648379052369
32031,127024.0,247191,0.5138698415395383
32033,5470.0,7801,0.7011921548519421
32510,7884.0,38119,0.2068259922873108
33001,6822.0,15951,0.4276847846529998
33003,734.0,20563,0.035695180664299955
33005,14870.0,38515,0.38608334415162926
33007,5597.0,24195,0.2313287869394503
33009,9347.0,47463,0.196932347302109
33011,129357.0,246938,0.5238440418242636
33013,23653.0,48860,0.4840974212034384
33015,127076.0,201228,0.6315025741944461
33017,29858.0,74941,0.39842009047117066
33019,14814.0,32425,0.456869699306091
34001,82679.0,191690,0.4313161875945537
34003,92855.0,399510,0.23242221721608972
34005,162844.0,357162,0.45593876168237385
34007,102737.0,320208,0.32084457602558336
34009,31926.0,71954,0.44370014175723377
34011,55184.0,119538,0.46164399605146483
34013,63497.0,203038,0.31273456200317185
34015,119128.0,248504,0.47938061359173295
34017,4315.0,64615,0.06678015940571075
34019,26212.0,39638,0.6612846258640699
34021,102455.0,240220,0.4265048705353426
34023,202811.0,550467,0.3684344383950355
34025,214812.0,488430,0.43980099502487563
34027,198598.0,381405,0.5207010920150497
34029,251638.0,465701,0.5403424085411026
34031,76284.0,203384,0.3750737521142273
34033,13760.0,30668,0.44867614451545584
34035,130062.0,257988,0.5041397274291828
34037,63766.0,80476,0.7923604552910184
34039,58809.0,212499,0.276749537644883
34041,38102.0,58512,0.6511826633852885
35001,128657.0,405240,0.3174834665877011
35003,3725.0,3725,1.0
35005,18481.0,52063,0.3549737817644008
35006,10696.0,23964,0.4463361709230512
35007,3915.0,13750,0.2847272727272727
35009,15659.0,44228,0.3540517319345211
35011,350.0,2022,0.17309594460929772
35013,68744.0,163610,0.420169916264287
35015,16400.0,48772,0.33625850898056264
35017,7842.0,20549,0.38162440994695607
35019,1335.0,4687,0.28483038190740345
35021,695.0,695,1.0
35023,1685.0,2195,0.7676537585421412
35025,13396.0,59594,0.2247877303084203
35027,7870.0,20497,0.3839586280919159
35028,7997.0,17950,0.44551532033426183
35029,9390.0,19710,0.4764079147640791
35031,39105.0,64993,0.601680180942563
35033,4881.0,4881,1.0
35035,15260.0,49284,0.3096339582826069
35037,3438.0,9041,0.38026766950558566
35039,15363.0,35798,0.42915805352254316
35041,6274.0,19846,0.31613423359871007
35043,69866.0,121850,0.5733771029954863
35045,50864.0,105957,0.48004379134932096
35047,13348.0,29393,0.4541217296635253
35049,43545.0,103811,0.41946421862808375
35051,3502.0,8528,0.4106472795497186
35053,8962.0,17866,0.5016231948953319
35055,9292.0,32937,0.28211433949661474
35057,6662.0,12305,0.5414059325477448
35059,1220.0,4549,0.2681908111672895
35061,45024.0,67326,0.6687461010605116
36001,95532.0,223996,0.4264897587456919
36003,1899.0,20187,0.09407044137316095
36005,7685.0,51127,0.15031196823596144
36007,32836.0,91131,0.3603164675028256
36009,6320.0,37156,0.17009365916675637
36011,2645.0,27997,0.09447440797228275
36013,19454.0,61692,0.315340724891396
36015,22119.0,52257,0.4232734370514955
36017,2050.0,18779,0.1091644922519836
36019,7621.0,41682,0.18283671608847943
36021,10567.0,15998,0.660520065008126
36023,8700.0,30611,0.28421155793668945
36025,5491.0,36094,0.15213054801352024
36027,106683.0,194500,0.5484987146529563
36029,192110.0,536323,0.3581983245171287
36031,1127.0,25306,0.04453489291077215
36033,10693.0,47439,0.22540525727776725
36035,6967.0,28477,0.24465358008217158
36037,5867.0,21533,0.272465518042075
36039,5762.0,7778,0.7408074055027
36041,2579.0,4836,0.5332919768403639
36043,7997.0,39835,0.2007531065645789
36045,17712.0,75064,0.2359586486198444
36047,373.0,26228,0.014221442732957145
36049,3676.0,27087,0.13571085760697013
36051,11761.0,21973,0.5352478041232421
36053,12327.0,28355,0.4347381414212661
36055,252375.0,501974,0.5027650834505373
36057,19057.0,32477,0.5867844936416541
36059,74405.0,431605,0.1723914227128972
36061,2.0,2,1.0
36063,42949.0,119662,0.3589192893316174
36065,42859.0,107607,0.3982919326809594
36067,124841.0,305186,0.4090652913305329
36069,10676.0,29944,0.3565321934277318
36071,126030.0,242865,0.5189302699030326
36073,3964.0,17202,0.23043832112545054
36075,9631.0,45095,0.21357134937354474
36077,21296.0,48915,0.4353674741899213
36079,53403.0,87464,0.6105712064392207
36081,12724.0,90921,0.1399456671176076
36083,37662.0,102900,0.3660058309037901
36085,4685.0,104204,0.04495988637672258
36087,86179.0,235058,0.3666286618621787
36089,18390.0,78226,0.2350880781325902
36091,53506.0,119576,0.4474643741218974
36093,29123.0,92511,0.31480580687702003
36095,2252.0,22183,0.10151918135509173
36097,150.0,7832,0.019152196118488254
36099,2317.0,9370,0.2472785485592316
36101,14002.0,46382,0.30188435168815486
36103,425708.0,1182702,0.3599452778468287
36105,3605.0,14723,0.2448549887930449
36107,4248.0,17467,0.2432014656208851
36109,15392.0,52711,0.29200736089241336
36111,42616.0,88212,0.48310887407608943
36113,20894.0,42636,0.49005535228445446
36115,4713.0,23263,0.20259639771310664
36117,5739.0,22339,0.2569049644120149
36119,133302.0,440008,0.3029535826621334
36121,9151.0,24396,0.3751024758157075
36123,151.0,5348,0.028234854151084517
37001,37774.0,114252,0.3306200329097084
37003,7591.0,16673,0.4552869909434415
37005,477.0,7285,0.06547700754975978
37007,2268.0,22178,0.10226350437370367
37009,6045.0,16830,0.3591800356506239
37011,54.0,5823,0.00927357032457496
37013,9906.0,38239,0.25905489160281386
37015,9779.0,21282,0.4594962879428625
37017,5063.0,21764,0.2326318691417019
37019,30109.0,56841,0.5297056702028465
37021,70127.0,164330,0.42674496440090065
37023,22645.0,59062,0.38341065321187906
37025,56364.0,131758,0.4277842711638003
37027,29142.0,61521,0.4736919100794851
37029,361.0,9980,0.03617234468937876
37031,22058.0,47193,0.46739982624541776
37033,2053.0,11073,0.18540594238237154
37035,43603.0,95342,0.45733255018774516
37037,7136.0,35458,0.20125218568447176
37039,2399.0,9650,0.24860103626943006
37041,5193.0,14793,0.3510444128979923
37043,343.0,5062,0.06775977874357961
37045,13520.0,50761,0.2663462106735486
37047,4773.0,22113,0.2158458825125492
37049,35561.0,81216,0.43785707249802996
37051,93403.0,231263,0.4038821601380247
37053,357.0,2087,0.17105893627216098
37055,12086.0,30700,0.39368078175895765
37057,41121.0,77337,0.5317118584894682
37059,12981.0,16744,0.7752627806975633
37061,6435.0,30923,0.2080975325809268
37063,88262.0,194760,0.45318340521667694
37065,9940.0,31658,0.31398066839345506
37067,143378.0,293508,0.48849775815309976
37069,2572.0,15646,0.16438706378627124
37071,68398.0,141438,0.4835899828900296
37073,3162.0,12197,0.2592440764122325
37075,235.0,5992,0.039218958611481974
37077,13813.0,28938,0.47733084525537356
37079,27.0,8722,0.0030956202705801424
37081,118197.0,333064,0.3548777412149016
37083,5907.0,34154,0.1729519236399836
37085,20554.0,40036,0.5133879508442402
37087,5607.0,29824,0.1880029506437768
37089,27482.0,51192,0.5368416940146898
37091,5529.0,13467,0.4105591445756293
37093,8538.0,17656,0.483574988672406
37095,3513.0,5810,0.6046471600688468
37097,35440.0,84405,0.41988033884248566
37099,2426.0,7059,0.3436747414647967
37101,21027.0,41613,0.5052988248864537
37103,18.0,3489,0.005159071367153913
37105,13307.0,29228,0.45528260572054197
37107,18616.0,33482,0.5560002389343528
37109,19780.0,32292,0.6125356125356125
37111,1254.0,13466,0.09312342195158176
37113,2717.0,14570,0.18647906657515442
37115,2720.0,11567,0.23515172473415752
37117,2319.0,16818,0.13788797716732074
37119,195935.0,639911,0.30619101718832775
37121,1015.0,6300,0.16111111111111112
37123,4712.0,23358,0.20172960013699803
37125,23659.0,40370,0.5860540004954173
37127,17003.0,45196,0.3762058589255686
37129,58147.0,173554,0.3350369337497263
37131,256.0,11593,0.02208229103769516
37133,69211.0,121161,0.5712316669555385
37135,11618.0,57047,0.20365663400354095
37137,777.0,6318,0.12298195631528964
37139,7233.0,19898,0.3635038697356518
37141,12297.0,24655,0.4987629284120868
37143,731.0,10625,0.0688
37145,4285.0,22728,0.1885339669130588
37147,36495.0,109415,0.3335465886761413
37149,1165.0,2874,0.40535838552540016
37151,33069.0,67903,0.48700351972666894
37153,10597.0,32195,0.3291504892063985
37155,11383.0,55438,0.2053284750532126
37157,16530.0,36366,0.45454545454545453
37159,31406.0,59045,0.5318993987636549
37161,9846.0,37331,0.2637486271463395
37163,4553.0,28223,0.16132232576267583
37165,7510.0,24970,0.30076091309571484
37167,3154.0,13260,0.23785822021116138
37169,6455.0,21996,0.29346244771776686
37171,6882.0,27321,0.25189414735917426
37173,405.0,8127,0.04983388704318937
37175,2752.0,17864,0.1540528437080161
37177,463.0,4407,0.10506013160880417
37179,79155.0,150771,0.5250014923294267
37181,2789.0,21336,0.1307180352455943
37183,228500.0,660994,0.3456914888788703
37185,519.0,10399,0.04990864506202519
37187,178.0,6605,0.026949280847842545
37189,4244.0,19470,0.2179763739085773
37191,28268.0,61988,0.4560237465315868
37193,4801.0,34433,0.1394301977753899
37195,7542.0,40322,0.1870442934378255
37197,4673.0,7130,0.6553997194950911
37199,211.0,11277,0.018710649995566198
38001,530.0,2343,0.22620571916346563
38003,3337.0,11066,0.3015543105006326
38005,2845.0,6660,0.4271771771771772
38007,783.0,783,1.0
38009,2920.0,4140,0.7053140096618358
38011,938.0,1296,0.7237654320987654
38013,1354.0,1968,0.6880081300813008
38015,22085.0,66494,0.332135230246338
38017,31499.0,101901,0.3091137476570397
38019,1449.0,2145,0.6755244755244755
38021,753.0,3818,0.19722367731796753
38023,684.0,2071,0.3302752293577982
38025,1866.0,3536,0.5277149321266968
38027,689.0,2385,0.28888888888888886
38029,1623.0,3550,0.4571830985915493
38031,613.0,3343,0.18336823212683218
38033,1680.0,1680,1.0
38035,16692.0,54514,0.3061965733573027
38037,1253.0,2394,0.5233918128654971
38039,794.0,2420,0.328099173553719
38041,2476.0,2477,0.9995962858296327
38043,2435.0,2435,1.0
38045,3093.0,4139,0.747281952162358
38047,1907.0,1990,0.9582914572864322
38049,3723.0,5395,0.6900834105653383
38051,559.0,2809,0.19900320398718405
38053,2849.0,4430,0.6431151241534989
38055,4944.0,8962,0.5516625753180093
38057,1968.0,5834,0.33733287624271513
38059,8431.0,18910,0.44584875727128503
38061,933.0,7673,0.12159520396194448
38063,3126.0,3126,1.0
38065,1547.0,1846,0.8380281690140845
38067,3406.0,6001,0.5675720713214464
38069,841.0,4357,0.19302272205646087
38071,3163.0,11451,0.27622041743079206
38073,667.0,3199,0.2085026570803376
38075,1421.0,2470,0.5753036437246963
38077,4873.0,16321,0.29857239139758596
38079,1338.0,7937,0.1685775481920121
38081,370.0,3829,0.0966309741446853
38083,1198.0,1321,0.906888720666162
38085,1675.0,4153,0.40332289910907776
38087,692.0,727,0.951856946354883
38089,6487.0,20241,0.32048811817597944
38091,1669.0,1975,0.8450632911392405
38093,5854.0,14976,0.390892094017094
38095,782.0,2246,0.3481745325022262
38097,1444.0,3904,0.3698770491803279
38099,2171.0,9536,0.22766359060402686
38101,14916.0,52189,0.2858073540401234
38103,1884.0,2384,0.790268456375839
38105,6855.0,22398,0.3060541119742834
39001,6283.0,16727,0.3756202546780654
39003,18547.0,57051,0.3250950903577501
39005,2647.0,13279,0.19933729949544393
39007,22267.0,56787,0.39211439237853735
39009,10983.0,34460,0.3187173534532792
39011,4537.0,23025,0.19704668838219327
39013,15663.0,50609,0.30949040684463236
39015,3063.0,10693,0.2864490788366221
39017,157042.0,320035,0.49070257940537754
39019,1855.0,12365,0.1500202183582693
39021,1353.0,15663,0.0863819191725723
39023,28144.0,85996,0.32727103586213313
39025,89552.0,148824,0.6017309036176961
39027,12315.0,23541,0.5231298585446668
39029,19155.0,49836,0.3843607031061883
39031,2985.0,15762,0.18937952036543587
39033,13803.0,37537,0.36771718571009937
39035,215513.0,676048,0.3187835774974558
39037,5167.0,25690,0.20112884390813546
39039,6743.0,20652,0.3265059074181677
39041,76769.0,137657,0.5576832271515433
39043,17126.0,41467,0.4130031109074686
39045,36013.0,76647,0.4698553107101387
39047,3067.0,21149,0.14501867700600501
39049,283766.0,790516,0.35896300644136236
39051,7582.0,28509,0.2659511031604055
39053,4338.0,12399,0.34986692475199616
39055,22827.0,34976,0.6526475297346752
39057,47442.0,122784,0.3863858483189992
39059,11625.0,40087,0.2899942624791079
39061,249867.0,580670,0.43030809237604833
39063,9734.0,41806,0.23283739176194804
39065,2931.0,23938,0.12244130670899825
39067,2404.0,12003,0.2002832625177039
39069,2489.0,16333,0.15239086511969632
39071,2660.0,25565,0.10404850381380794
39073,4151.0,8785,0.47250996015936253
39075,2197.0,4345,0.505638665132336
39077,7918.0,31280,0.25313299232736575
39079,1899.0,10822,0.1754758824616522
39081,16113.0,43948,0.3666378447255848
39083,12375.0,29003,0.42667999862083233
39085,88022.0,180453,0.4877835225792866
39087,7568.0,30880,0.24507772020725388
39089,58514.0,114733,0.5100014817009927
39091,2628.0,24867,0.1056822294607311
39093,83990.0,214401,0.39174257582753813
39095,80752.0,247790,0.32588885750030266
39097,15768.0,32975,0.478180439727066
39099,84882.0,173039,0.49053681539999655
39101,21409.0,54205,0.3949635642468407
39103,40021.0,111107,0.36020232748611697
39105,8062.0,20438,0.39446129758293375
39107,5293.0,27037,0.1957687613270703
39109,16372.0,63809,0.25657822564215077
39111,931.0,10711,0.08691998879656428
39113,153962.0,403009,0.38203117051976504
39115,2247.0,10783,0.2083835667254011
39117,754.0,18803,0.040099984045099187
39119,20372.0,63597,0.3203295752944321
39121,6287.0,14645,0.4292932741550017
39123,12832.0,19315,0.6643541289153507
39125,3827.0,15275,0.25054009819967266
39127,1305.0,10680,0.12219101123595505
39129,8705.0,20323,0.42833243123554593
39131,1406.0,9501,0.14798442269234818
39133,56047.0,98004,0.5718848210277132
39135,5712.0,13793,0.41412310592329443
39137,8253.0,22900,0.3603930131004367
39139,45295.0,91132,0.4970262915331607
39141,10494.0,38438,0.273011082782663
39143,6533.0,33188,0.19684825840665301
39145,5828.0,38733,0.15046601089510236
39147,13684.0,35872,0.3814674397859054
39149,7295.0,19165,0.3806417949386903
39151,108653.0,277788,0.3911364061802526
39153,168337.0,410114,0.41046391978815644
39155,62785.0,127097,0.49399277717019285
39157,10687.0,30632,0.3488835205014364
39159,20014.0,29863,0.6701938854100392
39161,5817.0,28744,0.20237266907876425
39163,668.0,7969,0.08382482118208057
39165,97281.0,165780,0.5868078175895766
39167,6899.0,41325,0.1669449485783424
39169,18871.0,41459,0.45517258013941486
39171,11209.0,20980,0.5342707340324119
39173,38669.0,75054,0.5152157113544914
39175,1504.0,11499,0.13079398208539872
